ARTICLE_ID,EXTERNAL_ID,EXTERNAL_AUTHOR_ID,HEADLINE,AUTHOR,CONTENT,ARTICLE_URL,MEDIA_PROVIDER,REGION,LANGUAGE,POST_STATUS,PUBLISH_DATE,HARVESTED_DATE,SENTIMENT,VIEW_COUNT,COMMENT_COUNT,UNIQUE_COMMENTERS,ENGAGEMENT,LIKES_AND_VOTES,INBOUND_LINKS,FORUM_THREAD_SIZE,FOLLOWING,FOLLOWERS,UPDATES,POST_TYPE
7.98E+11,1.02E+18,3252455221,TWEET FROM: urbanrepublicmy,URBANREPUBLICMY,Ballet dancing directly on the Vivo NEX Elevating front camera. Will it break? #vivo #vivonex https://t.co/h6XbsvLTG6,http://twitter.com/3252455221/statuses/1021711621058641925,TWITTER,Unknown,English,No,07/24/2018 11:00:07,07/24/2018 11:00:14,Neutral,0,0,0,0,0,0,0,253,121,2790,
7.98E+11,1.02E+18,4150940233,TWEET FROM: dgdelrosario23,DGDELROSARIO23,I'm here at the OPPO Find X Launch PH❗❗❗ Stay tuned at @dgdelrosario23 FB Page for the FB Live video. #FTA #OPPOFindX #OPPOFindXLaunch #OPPOFindXLaunchPH @ Grand Hyatt Manila https://t.co/BtnNeFLEeO,http://twitter.com/4150940233/statuses/1021711236965298176,TWITTER,Unknown,English,No,07/24/2018 10:58:36,07/24/2018 10:58:41,Neutral,0,0,0,0,0,0,0,235,89,4464,
7.98E+11,1.02E+18,854333574,TWEET FROM: erlalitjindal,ERLALITJINDAL,I was a huge fan of blackberry. Waiting for best smartphone from blackberry. https://t.co/fiTQfAdFMQ,http://twitter.com/854333574/statuses/1021710470397325313,TWITTER,India,English,No,07/24/2018 10:55:33,07/24/2018 10:55:37,Positive,0,0,0,0,0,0,0,18,187,120,QUOTE_TWEET
7.98E+11,1.02E+18,1.02E+18,TWEET FROM: Darshan91717213,DARSHAN91717213,Giveaway. https://t.co/1yEml3pcEI,http://twitter.com/1021704299540242432/statuses/1021708907729707008,TWITTER,Unknown,English,No,07/24/2018 10:49:20,07/24/2018 10:49:25,Neutral,0,0,0,0,0,0,0,2,0,58,QUOTE_TWEET
7.98E+11,1.02E+18,3226940658,TWEET FROM: iAjayYadav2,IAJAYYADAV2,Friends Watch Out The Unboxing Of Bezel-less #VivoNex here  - https://t.co/kphcFsr3Rn by @amitbhawani &amp; Get A Chance To Win All New Vivo Nex.  @phoneradarblog,http://twitter.com/3226940658/statuses/1021708159554125829,TWITTER,Unknown,English,No,07/24/2018 10:46:22,07/24/2018 10:46:39,Positive,0,0,0,0,0,0,0,162,23,4,
7.98E+11,1.02E+18,3226940658,TWEET FROM: iAjayYadav2,IAJAYYADAV2,Guys’ll Watch Out The Unboxing Of Bezel-less #VivoNex here  - https://t.co/kphcFsr3Rn by @amitbhawani &amp; Get A Chance To Win All New Vivo Nex.,http://twitter.com/3226940658/statuses/1021708121591439361,TWITTER,Unknown,English,No,07/24/2018 10:46:13,07/24/2018 10:46:19,Positive,0,0,0,0,0,0,0,162,23,3,
7.98E+11,1.02E+18,4150940233,TWEET FROM: dgdelrosario23,DGDELROSARIO23,We are now here at the OPPO Find X media launch PH! 😀 Stay tuned for more info! #FTA #OPPOFindX #OPPOFindXLaunchPH @ Grand Hyatt Manila https://t.co/Ws7LHe27Qn,http://twitter.com/4150940233/statuses/1021706774607355906,TWITTER,Unknown,English,No,07/24/2018 10:40:52,07/24/2018 10:41:01,Positive,0,0,0,0,0,0,0,235,89,4463,
7.98E+11,1.02E+18,2594645684,TWEET FROM: thebharatseva,THEBHARATSEVA,"So, @amazonIN is making a fool out of India https://t.co/89XUFIFKxK",http://twitter.com/2594645684/statuses/1021706062582489088,TWITTER,Unknown,English,No,07/24/2018 10:38:02,07/24/2018 10:38:06,Negative,0,0,0,0,0,0,0,3538,1560,12850,QUOTE_TWEET
7.98E+11,1.02E+18,9.65E+17,TWEET FROM: p_singla22,P_SINGLA22,Do enter this giveaway guys https://t.co/ccscLCd2L8,http://twitter.com/964830665979105280/statuses/1021706019829760000,TWITTER,India,English,No,07/24/2018 10:37:52,07/24/2018 10:37:59,Neutral,0,0,0,0,0,0,0,34,1,109,QUOTE_TWEET
7.98E+11,1.02E+18,1.02E+18,TWEET FROM: naveenbc1122,NAVEENBC1122,Retweet for more! https://t.co/O6yAZNbOHU,http://twitter.com/1021687113505361920/statuses/1021705030380838912,TWITTER,Unknown,English,No,07/24/2018 10:33:56,07/24/2018 10:34:03,Neutral,0,0,0,0,0,0,0,1,0,16,QUOTE_TWEET
7.98E+11,1.02E+18,1.00E+18,TWEET FROM: newzzic,NEWZZIC,Patent reveals Oppo to be working on dual screen smartphone - BGR India #dual-screensmartphone #oppofindx #oppo https://t.co/GzMZVggT5K,http://twitter.com/1001866720447889409/statuses/1021701318820483072,TWITTER,Unknown,English,No,07/24/2018 10:19:11,07/24/2018 10:19:22,Neutral,0,0,0,0,0,0,0,0,4,1780,
7.98E+11,1.02E+18,8.96E+17,TWEET FROM: AmitTiw14,AMITTIW14,Superb https://t.co/TaMXNddM3P,http://twitter.com/896437505976713216/statuses/1021700872550547457,TWITTER,India,English,No,07/24/2018 10:17:24,07/24/2018 10:17:29,Positive,0,0,0,0,0,0,0,18,14,30,QUOTE_TWEET
7.98E+11,1.02E+18,4699525392,TWEET FROM: YugantShandilya,YUGANTSHANDILYA,'@abhishek @gadgetstouse Love it.. The future is here. Its pop uo selfie camera and indisplay FPS are lit.. It still have a 3.5 mm headphone jack which is very essential. And its approx 15k cheaper than Oppo FindX.. ❤️❤️ #GTUOnePlusGiveaway #GTUTechUpdate #GTUFAMILY @abhishek @gadgetstouse',http://twitter.com/4699525392/statuses/1021700373772263424,TWITTER,Unknown,English,No,07/24/2018 10:15:26,07/24/2018 10:15:41,Positive,0,0,0,0,0,0,0,49,14,1007,
7.98E+11,1.02E+18,9.98E+17,TWEET FROM: Vivo_Testing,VIVO_TESTING,Discover innovation beyond the edge with the World’s First Elevating Front Camera. Discover # VivoNEX. It’s # NexOrNever  Buy Now: https://t.co/zGQWNrLb6T https://t.co/g8BcJ9WDf5,http://twitter.com/997743513692491778/statuses/1021699914819035140,TWITTER,Unknown,English,No,07/24/2018 10:13:36,07/24/2018 10:13:50,Positive,0,0,0,0,0,0,0,0,0,87,
7.98E+11,1.02E+18,65849975,TWEET FROM: MouthShut_com,MOUTHSHUT_COM,3/5 #Review on #VivoNex by pawankumarbaloda3 https://t.co/s4rLiS2AXI,http://twitter.com/65849975/statuses/1021696143862968320,TWITTER,United States,English,No,07/24/2018 09:58:37,07/24/2018 09:58:48,Neutral,0,0,0,0,0,0,0,11,2874,1305935,
7.98E+11,1.02E+18,879909500,TWEET FROM: snowyukiyap,SNOWYUKIYAP,Retweeted https://t.co/y3YMgzgVi1 (@LowyatNET):  #VivoNex Officially Lands In Malaysia; Retails at RM2799  https://t.co/5hWmcqVaCg https://t.co/vyDvdN0NlN https://t.co/lzdZ7ch7Ci,http://twitter.com/879909500/statuses/1021695436451528707,TWITTER,Malaysia,English,No,07/24/2018 09:55:48,07/24/2018 09:55:56,Neutral,0,0,0,0,0,0,0,278,250,48075,
7.98E+11,1.02E+18,4699525392,TWEET FROM: YugantShandilya,YUGANTSHANDILYA,'@gadgetstouse Love it.. The future is here. Its pop up selfie camera and indisplay FPS are lit.. It still have a 3.5 mm headphone jack which is very essential. And its approx 15k cheaper than Oppo FindX.. ❤️❤️ #GTUOnePlusGiveaway #GTUFAMILY #GTUTechUpdate @gadgetstouse @abhishek',http://twitter.com/4699525392/statuses/1021695231316525056,TWITTER,Unknown,English,No,07/24/2018 09:54:59,07/24/2018 09:55:05,Positive,0,0,0,0,0,0,0,49,14,962,
7.98E+11,1.02E+18,1.02E+18,TWEET FROM: nivalay2,NIVALAY2,Sabse badiya feature https://t.co/b2PzQ8Mgd1,http://twitter.com/1017252965357322245/statuses/1021693811876147201,TWITTER,Unknown,English,No,07/24/2018 09:49:21,07/24/2018 09:49:28,Neutral,0,0,0,0,0,0,0,26,4,6,QUOTE_TWEET
7.98E+11,1.02E+18,4699525392,TWEET FROM: YugantShandilya,YUGANTSHANDILYA,"'@gadgetstouse Why would someone spend 43000Rs on the KEY 2 with many different options in India with unique features like the #OnePlus6, #VivoNex, #Honor10  etc.   I think @BBMobileIndia had lost his sense. #GTUOnePlusGiveaway #GTUTechUpdate #GTUFAMILY @abhishek @gadgetstouse'",http://twitter.com/4699525392/statuses/1021693708234674176,TWITTER,Unknown,English,No,07/24/2018 09:48:56,07/24/2018 09:49:00,Positive,0,0,0,0,0,0,0,49,14,959,
7.98E+11,1.02E+18,9.92E+17,TWEET FROM: erptree2,ERPTREE2,"'@oracleonlinenl Training Institute In Ameerpet Erptree is @OracleCert Training Institute,@OracleSocial , We have a #interantional Teaching Faculty. For @iMore @theinformation #Click Below Link,   @OracleArena #Croatia #Honor9N #OPPOFindX @OracleAnalytics  https://t.co/ELVkmNf8N5 https://t.co/1qBg9UJWqb'",http://twitter.com/992001629187588097/statuses/1021692584182177792,TWITTER,India,English,No,07/24/2018 09:44:28,07/24/2018 09:44:32,Neutral,0,0,0,0,0,0,0,63,21,216,
7.98E+11,1.02E+18,383027843,TWEET FROM: adobotech,ADOBOTECH,OPPO Philippines is launching thier larest flagship smartphone the OPPO Find X tonight!  @oppophilippines  #adobotech #oppofindx #find1x #futureflagship #oppo #thefutureofflagship… https://t.co/WZU6DFCSbu,http://twitter.com/383027843/statuses/1021692130664898560,TWITTER,Philippines,English,No,07/24/2018 09:42:40,07/24/2018 09:43:03,Neutral,0,0,0,0,0,0,0,178,2249,10750,
7.98E+11,1.02E+18,1.02E+18,TWEET FROM: Ayan78314813,AYAN78314813,Best phone this price https://t.co/aLP22uiN5v,http://twitter.com/1021678692827713538/statuses/1021689056860626945,TWITTER,India,English,No,07/24/2018 09:30:27,07/24/2018 09:30:32,Positive,0,0,0,0,0,0,0,3,0,3,QUOTE_TWEET
7.98E+11,1.02E+18,7.76E+17,TWEET FROM: waghe_rohan,WAGHE_ROHAN,"Vivo NEX (Ultra FullView Display, 8GB RAM + 128GB Memory) - Black   ₹44,990MRP: ₹47,990 Save ₹3,000EMI starts at ₹2,139. Options FREE Delivery. #AmazonIndia #Amazon #VivoNex https://t.co/1482xr7OeU",http://twitter.com/775920173551280128/statuses/1021688883547918337,TWITTER,Unknown,English,No,07/24/2018 09:29:46,07/24/2018 09:29:53,Neutral,0,0,0,0,0,0,0,476,41,132,
7.98E+11,1.02E+18,5099451,TWEET FROM: dronthego,DRONTHEGO,#OPPOFindX launch happening in a bit. @ Grand Hyatt BGC https://t.co/PsHqRky84F,http://twitter.com/5099451/statuses/1021688776093913088,TWITTER,Philippines,English,No,07/24/2018 09:29:20,07/24/2018 09:29:25,Neutral,0,0,0,0,0,0,0,463,2176,46001,
7.98E+11,1.02E+18,1398587426,TWEET FROM: RAHULRAMRO,RAHULRAMRO,'@oppomobileindia Sooo Intelligent  #OPPOFindX',http://twitter.com/1398587426/statuses/1021688667524325376,TWITTER,India,English,No,07/24/2018 09:28:55,07/24/2018 09:29:01,Neutral,0,0,0,0,0,0,0,971,540,36118,
7.98E+11,1.02E+18,9.05E+17,TWEET FROM: Wajid59987759,WAJID59987759,Check out @Wajid59987759’s Tweet: https://t.co/tt3H0roojV,http://twitter.com/904649319193616384/statuses/1021686268109848576,TWITTER,India,English,No,07/24/2018 09:19:22,07/24/2018 09:19:28,Neutral,0,0,0,0,0,0,0,33,1,25,QUOTE_TWEET
7.98E+11,1.02E+18,9.93E+17,TWEET FROM: Shashwa64282808,SHASHWA64282808,'@amitbhawani @phoneradarblog @Vivo_India I can undoubtedly say that this phone will completely change Vivo's current status in the market !!! #VivoNex',http://twitter.com/993426288881815552/statuses/1021685052059480064,TWITTER,India,English,No,07/24/2018 09:14:33,07/24/2018 09:14:39,Positive,0,0,0,0,0,0,0,16,1,42,
7.98E+11,1.02E+18,1.02E+18,TWEET FROM: KayalSajid,KAYALSAJID,Kamal ha https://t.co/yhDIG8JmE7,http://twitter.com/1018139182223351808/statuses/1021682614288044032,TWITTER,India,English,No,07/24/2018 09:04:51,07/24/2018 09:05:03,Neutral,0,0,0,0,0,0,0,20,4,14,QUOTE_TWEET
7.98E+11,1.02E+18,1.00E+18,TWEET FROM: DakshPr50843054,DAKSHPR50843054,Yes Join this giveaway and subscribe this channel and follow for new awsome  giveaway.. enjoy..Watch Unboxing https://t.co/EUKH52ZnqS &amp; Win 5 #VivoNex Smartphones from @PhoneRadarBlog &amp; @AmitBhawani. #NexorNever https://t.co/RME9p17R3T,http://twitter.com/1003983354126110726/statuses/1021681949348438021,TWITTER,Unknown,English,No,07/24/2018 09:02:13,07/24/2018 09:02:17,Positive,0,0,0,0,0,0,0,23,3,57,
7.98E+11,1.02E+18,7.55E+17,TWEET FROM: vikasyadav00712,VIKASYADAV00712,'@amitbhawani @phoneradarblog @Vivo_India Change all mobile phone generation 👍👍👍👍👍  Best of best phone ever #vivoNex😍',http://twitter.com/754725451831058432/statuses/1021680772611067904,TWITTER,India,English,No,07/24/2018 08:57:32,07/24/2018 08:57:46,Positive,0,0,0,0,0,0,0,107,4,2,
7.98E+11,1.02E+18,7.26E+17,TWEET FROM: technavemy,TECHNAVEMY,"In case you're wondering - Yes, that's a dancer being supported by eight #vivoNEX's pop-up camera  #vivoMalaysia #AIpoweredFlagship #TechNave https://t.co/mpnIK4xhWz",http://twitter.com/725874457584099330/statuses/1021680362345451520,TWITTER,Malaysia,English,No,07/24/2018 08:55:54,07/24/2018 08:56:10,Negative,0,0,0,0,0,0,0,52,4700,5105,
7.98E+11,1.02E+18,523158237,TWEET FROM: ayushdhyani11,AYUSHDHYANI11,#giveaway #GiveawayAlert #ContestAlert #contestindia #VivoNex Want to win Win 5 Vivo Nex Smartphones? I just entered to win and you can too. https://t.co/oFy4V1xdz6,http://twitter.com/523158237/statuses/1021679233288921088,TWITTER,India,English,No,07/24/2018 08:51:25,07/24/2018 08:51:32,Positive,0,0,0,0,0,0,0,266,85,1049,
7.98E+11,1.02E+18,9.06E+17,TWEET FROM: Kamlesh85463165,KAMLESH85463165,pop up camera....osm https://t.co/lwAV8IfpxS,http://twitter.com/906120507568775168/statuses/1021679228314562560,TWITTER,Unknown,English,No,07/24/2018 08:51:24,07/24/2018 08:51:31,Neutral,0,0,0,0,0,0,0,109,0,11,QUOTE_TWEET
7.98E+11,1.02E+18,356227087,TWEET FROM: tyagi_shishir,TYAGI_SHISHIR,"So, @amazonIN is making a fool out of India by displaying price of new #VivoNEX as 44900 rs after a discount of 3000 rs... Although vivo launched the phone for the price 44900 only... https://t.co/JaZMDzaEO1",http://twitter.com/356227087/statuses/1021679158722588672,TWITTER,India,English,No,07/24/2018 08:51:07,07/24/2018 08:51:12,Negative,0,0,0,0,0,0,0,228,190,7939,
7.98E+11,1.02E+18,3513002292,TWEET FROM: Naresh1532,NARESH1532,'@phoneradarblog @Vivo_India Cool camera #vivonex',http://twitter.com/3513002292/statuses/1021676476473716736,TWITTER,India,English,No,07/24/2018 08:40:28,07/24/2018 08:40:48,Neutral,0,0,0,0,0,0,0,253,46,489,
7.98E+11,1.02E+18,7.99E+17,TWEET FROM: GauravS0898,GAURAVS0898,#GTUOneplus6 https://t.co/XSj6MlLoiN,http://twitter.com/798812947510267906/statuses/1021674064044122114,TWITTER,India,English,No,07/24/2018 08:30:53,07/24/2018 08:30:58,Neutral,0,0,0,0,0,0,0,117,16,700,QUOTE_TWEET
7.98E+11,1.02E+18,273289184,TWEET FROM: Abhikumar93,ABHIKUMAR93,Camera aur display jyada accha hai https://t.co/zJe0iYNTDQ &amp; Win 5 #VivoNex Smartphones from @PhoneRadarBlog &amp; @AmitBhawani.  https://t.co/KZeqUaQG4Z,http://twitter.com/273289184/statuses/1021673672287956992,TWITTER,Unknown,English,No,07/24/2018 08:29:19,07/24/2018 08:29:29,Positive,0,0,0,0,0,0,0,166,7,76,
7.98E+11,1.02E+18,1271787577,TWEET FROM: ak_borade,AK_BORADE,'@amitbhawani @phoneradarblog @Vivo_India Wow #VIVONEX 😍😍😍😍',http://twitter.com/1271787577/statuses/1021671671231471617,TWITTER,India,English,No,07/24/2018 08:21:22,07/24/2018 08:21:30,Positive,0,0,0,0,0,0,0,39,7,21,
7.98E+11,1.02E+18,1588176764,TWEET FROM: vernonchancom,VERNONCHANCOM,The vivo NEX. Unboxed. #vivoNEX #IGTV https://t.co/8FB95ff3eB https://t.co/WevKHX3i4t,http://twitter.com/1588176764/statuses/1021669918658314240,TWITTER,Malaysia,English,No,07/24/2018 08:14:24,07/24/2018 08:14:29,Neutral,0,0,0,0,0,0,0,674,808,4378,
7.98E+11,1.02E+18,1.01E+18,TWEET FROM: Pooja1353,POOJA1353,Amit Bhawani (@amitbhawani) Tweeted: The Bezel-less #VivoNex Unboxing - https://t.co/y021ZufBva 🔥  Win 5 Smartphones - https://t.co/wJwEcF74yE Retweet &amp;amp; Join the Giveaway from @PhoneRadarBlog  Good luck friends,http://twitter.com/1012054822642540544/statuses/1021669248500809728,TWITTER,Unknown,English,No,07/24/2018 08:11:45,07/24/2018 08:11:50,Positive,0,0,0,0,0,0,0,3,0,2,
7.98E+11,1.02E+18,183572701,TWEET FROM: kaisar27,KAISAR27,'@amitbhawani  Wow.... Love this beauty Indisplay fingerprint sensor #VivoNex 😍😍😍',http://twitter.com/183572701/statuses/1021668588485140485,TWITTER,Unknown,English,No,07/24/2018 08:09:07,07/24/2018 08:09:11,Positive,0,0,0,0,0,0,0,27,10,48,
7.98E+11,1.02E+18,8.12E+17,TWEET FROM: Snigdha_512,SNIGDHA_512,What a smartphone! Truly Next Generation NEX! https://t.co/47yolm31Jw,http://twitter.com/811848375029104640/statuses/1021668033910124544,TWITTER,Unknown,English,No,07/24/2018 08:06:55,07/24/2018 08:08:05,Neutral,0,0,0,0,0,0,0,149,1,5,QUOTE_TWEET
7.98E+11,1.02E+18,1.01E+18,TWEET FROM: Nikhil4693,NIKHIL4693,Best part is pop up camera https://t.co/fbi9pKU0FI,http://twitter.com/1013360634992267264/statuses/1021666388635570176,TWITTER,India,English,No,07/24/2018 08:00:23,07/24/2018 08:00:32,Positive,0,0,0,0,0,0,0,29,2,18,QUOTE_TWEET
7.98E+11,1.02E+18,1.01E+18,TWEET FROM: SouvikD56087756,SOUVIKD56087756,'@amitbhawani @phoneradarblog @Vivo_India Best camera #VivoNex',http://twitter.com/1012983944273281024/statuses/1021664805340364800,TWITTER,Unknown,English,No,07/24/2018 07:54:05,07/24/2018 07:54:12,Positive,0,0,0,0,0,0,0,5,0,7,
7.98E+11,1.02E+18,9.98E+17,TWEET FROM: Vivo_Testing,VIVO_TESTING,A picture is worth a thousand words. Make every snap extraordinary with AI powered filters on # VivoNEX. # NexOrNever   Buy Now: https://t.co/zGQWNrLb6T https://t.co/ygSoqU0L7B,http://twitter.com/997743513692491778/statuses/1021664736801259520,TWITTER,Unknown,English,No,07/24/2018 07:53:49,07/24/2018 07:53:53,Positive,0,0,0,0,0,0,0,0,0,87,
7.98E+11,1.02E+18,1.02E+18,TWEET FROM: saatwik2002,SAATWIK2002,Vivo nex is my favourite smartphone at this point of time  Join this awesome giveaway with Mr.Amit Bhawani  I want nex or nothing.😀😀😀💪💪💪 @amitbhawani #mylove #vivonex https://t.co/IxBhetQA63,http://twitter.com/1020226993126699009/statuses/1021664392444669953,TWITTER,Unknown,English,No,07/24/2018 07:52:27,07/24/2018 07:52:33,Positive,0,0,0,0,0,0,0,2,0,7,QUOTE_TWEET
7.98E+11,1.02E+18,9.98E+17,TWEET FROM: Vivo_Testing,VIVO_TESTING,Step up to the NEX level with # VivoNEX. It's # NexOrNever  Buy Now: https://t.co/zGQWNrLb6T https://t.co/IcXqtosBee,http://twitter.com/997743513692491778/statuses/1021663582268747778,TWITTER,Unknown,English,No,07/24/2018 07:49:14,07/24/2018 07:49:37,Positive,0,0,0,0,0,0,0,0,0,86,
7.98E+11,1.02E+18,9.98E+17,TWEET FROM: Vivo_Testing,VIVO_TESTING,"Unlocking your phone has never been easier than this. A touch on the Ultra FullViewᵀᴹ Display is all it takes, with In-Display Fingerprint Scanning on  # VivoNEX. It’s # NexOrNever   Buy Now: https://t.co/zGQWNrLb6T https://t.co/qx7xt2hUmw",http://twitter.com/997743513692491778/statuses/1021662408786436096,TWITTER,Unknown,English,No,07/24/2018 07:44:34,07/24/2018 07:44:40,Negative,0,0,0,0,0,0,0,0,0,86,
7.98E+11,1.02E+18,1617346520,TWEET FROM: chandan13035473,CHANDAN13035473,nice🍁🔥 https://t.co/4q9bgG75Hn,http://twitter.com/1617346520/statuses/1021662242792660992,TWITTER,India,English,No,07/24/2018 07:43:54,07/24/2018 07:44:04,Positive,0,0,0,0,0,0,0,7103,6185,142,QUOTE_TWEET
7.98E+11,1.02E+18,14636333,TWEET FROM: DogPatch03,DOGPATCH03,"OPPO Find X Media Launch is happening later, stay tuned for the updates! #Adobotech #OPPOFindX https://t.co/QQyu162rk1",http://twitter.com/14636333/statuses/1021661114617266176,TWITTER,Philippines,English,No,07/24/2018 07:39:25,07/24/2018 07:39:30,Positive,0,0,0,0,0,0,0,226,1097,18392,
7.98E+11,1.02E+18,347369255,TWEET FROM: Rain_Man25,RAIN_MAN25,'@oppomobileindia Its A Futuristic Phone Which Definitely Will Change The Smartphones In Coming Months. #OPPOFindX',http://twitter.com/347369255/statuses/1021660917124227072,TWITTER,India,English,No,07/24/2018 07:38:38,07/24/2018 07:38:44,Positive,0,0,0,0,0,0,0,386,1560,86405,
7.98E+11,1.02E+18,347369255,TWEET FROM: Rain_Man25,RAIN_MAN25,'@oppomobileindia Wow Thats Amazing For #OPPOFindX  Fans #FindXFansParty',http://twitter.com/347369255/statuses/1021660763499388928,TWITTER,India,English,No,07/24/2018 07:38:02,07/24/2018 07:38:12,Positive,0,0,0,0,0,0,0,386,1560,86404,
7.98E+11,1.02E+18,8.36E+17,TWEET FROM: bajaniya_sagar,BAJANIYA_SAGAR,Nice feature popup camera. Nice screen. I hope i can win. https://t.co/JUe25Z492M,http://twitter.com/835853670566723584/statuses/1021660722361581568,TWITTER,Unknown,English,No,07/24/2018 07:37:52,07/24/2018 07:37:58,Positive,0,0,0,0,0,0,0,1,0,2,QUOTE_TWEET
7.98E+11,1.02E+18,4773269183,TWEET FROM: sidhu_paramdeep,SIDHU_PARAMDEEP,"Watch My dream phone #VivoNEX #Unboxing &amp; Giveaway  video by @amitbhawani sir https://t.co/NTzZEbEV3x #PhoneRadar #AmitBhawani  Follow @amitbhawani, @phoneradarblog &amp; @triprazer on Twitter, Facebook &amp; Instagram &amp; don't forget to subscribe #PhoneRadar &amp; #TripRazer on YouTube",http://twitter.com/4773269183/statuses/1021658152255856640,TWITTER,Unknown,English,No,07/24/2018 07:27:39,07/24/2018 07:28:04,Neutral,0,0,0,0,0,0,0,963,868,41874,
7.98E+11,1.02E+18,4773269183,TWEET FROM: sidhu_paramdeep,SIDHU_PARAMDEEP,"Watch #OPPOFINDX vs #VivoNEX comparison video by @amitbhawani https://t.co/szSL75PFAO #PhoneRadar #AmitBhawani  Follow @amitbhawani, @phoneradarblog &amp; @triprazer on Twitter, Facebook &amp; Instagram &amp; don't forget to subscribe #PhoneRadar &amp; #TripRazer  on #YouTube",http://twitter.com/4773269183/statuses/1021657843336978432,TWITTER,Unknown,English,No,07/24/2018 07:26:25,07/24/2018 07:26:32,Neutral,0,0,0,0,0,0,0,963,868,41872,
7.98E+11,1.02E+18,1.01E+18,TWEET FROM: Venkatr71368083,VENKATR71368083,'@amitbhawani https://t.co/Bm1SuKH9dW',http://twitter.com/1014522161602560002/statuses/1021656976634208256,TWITTER,Unknown,English,No,07/24/2018 07:22:59,07/24/2018 07:23:06,Neutral,0,0,0,0,0,0,0,8,0,24,QUOTE_TWEET
7.98E+11,1.02E+18,4773269183,TWEET FROM: sidhu_paramdeep,SIDHU_PARAMDEEP,"Watch #OPPOFINDX  overview video by @amitbhawani https://t.co/K675YJmkUI #PhoneRadar #AmitBhawani  Follow @amitbhawani, @phoneradarblog &amp; @triprazer on Twitter, Facebook &amp; Instagram &amp; don't forget to subscribe #PhoneRadar on YouTube",http://twitter.com/4773269183/statuses/1021656691069337603,TWITTER,Unknown,English,No,07/24/2018 07:21:51,07/24/2018 07:21:57,Neutral,0,0,0,0,0,0,0,963,868,41867,
7.98E+11,1.02E+18,8.99E+17,TWEET FROM: Tech_NitishJain,TECH_NITISHJAIN,Future smartphone https://t.co/Sgd702fGuo,http://twitter.com/898920523756740608/statuses/1021656690310017024,TWITTER,India,English,No,07/24/2018 07:21:51,07/24/2018 07:21:55,Neutral,0,0,0,0,0,0,0,55,7,195,QUOTE_TWEET
7.98E+11,1.02E+18,4834300185,TWEET FROM: SmartGizmoDeals,SMARTGIZMODEALS,"#VivoNex (6.59-inch FHD+, SD845, 8GB + 128GB) with Elevating Front Camera at Rs.44990 https://t.co/TzXvtyUDSz  - Offers - Flat Rs.4,000 Off with HDFC Bank Credit Card  - Assured buyback - Upgrade &amp; get Extra Rs.5000 OFF on Exchange",http://twitter.com/4834300185/statuses/1021655219623653376,TWITTER,India,English,No,07/24/2018 07:16:00,07/24/2018 07:16:12,Neutral,0,0,0,0,0,0,0,3,366,44444,
7.98E+11,1.02E+18,1.00E+18,TWEET FROM: BhajanS44465815,BHAJANS44465815,Watch Unboxing https://t.co/FrIG5eXZ1o &amp; Win 5 #VivoNex Smartphones from @PhoneRadarBlog &amp; @AmitBhawani. #NexorNever https://t.co/9rkiYw9Wqz,http://twitter.com/1002593217936752640/statuses/1021654161249787904,TWITTER,Unknown,English,No,07/24/2018 07:11:48,07/24/2018 07:11:52,Positive,0,0,0,0,0,0,0,16,6,419,
7.98E+11,1.02E+18,1.00E+18,TWEET FROM: BhajanS44465815,BHAJANS44465815,New#OPPOFindX Vs #VivoNex https://t.co/JECiOqszAp &amp; Win 5 #VivoNex Smartphones from @PhoneRadarBlog &amp; @AmitBhawani.  https://t.co/9rkiYw9Wqz,http://twitter.com/1002593217936752640/statuses/1021653953543655424,TWITTER,Unknown,English,No,07/24/2018 07:10:58,07/24/2018 07:11:04,Positive,0,0,0,0,0,0,0,16,6,418,
7.98E+11,1.02E+18,1279918188,TWEET FROM: NiTiN_D28,NITIN_D28,'@oppomobileindia 👉REVOLUTION IN THE TECHNOLOGY 👉GENERATION CHANGING INNOVATION 👉TREND SETTER FLAGSHIP SMARTPHONE 👉GIANT KILLER FLAGSHIP SMARTPHONE 👉SMARTPHONE OF THE YEAR  👉 #OPPOFindX https://t.co/TV01SAT4TZ',http://twitter.com/1279918188/statuses/1021653889509015552,TWITTER,India,English,No,07/24/2018 07:10:43,07/24/2018 07:10:49,Neutral,0,0,0,0,0,0,0,246,123,7584,
7.98E+11,1.02E+18,8.64E+17,TWEET FROM: rv_ravi,RV_RAVI,'@oppomobileindia The Future is here  #OPPOFindX  #FindMore',http://twitter.com/864320452172361728/statuses/1021653254403383297,TWITTER,India,English,No,07/24/2018 07:08:11,07/24/2018 07:08:17,Neutral,0,0,0,0,0,0,0,340,161,8995,
7.98E+11,1.02E+18,7.70E+17,TWEET FROM: aninditamitra93,ANINDITAMITRA93,Join d giveaway https://t.co/UWfhry6kfq,http://twitter.com/770454164950228993/statuses/1021651974847000577,TWITTER,Unknown,English,No,07/24/2018 07:03:06,07/24/2018 07:03:11,Neutral,0,0,0,0,0,0,0,7,3,5,QUOTE_TWEET
